1,1,1
1,1,-1
1,-1,1
1,-1,-1
-1,1,1
-1,1,-1
-1,-1,1
-1,-1,-1
0,0.61804697157,1.618
0,0.61804697157,-1.618
0,-0.61804697157,1.618
0,-0.61804697157,-1.618
0.61804697157,1.618,0
0.61804697157,-1.618,0
-0.61804697157,1.618,0
-0.61804697157,-1.618,0
1.618,0,0.61804697157
1.618,0,-0.61804697157
-1.618,0,0.61804697157
-1.618,0,-0.61804697157
